transaction_id,supporter_id,appeal_id,campaign_id,fund_id,date,amount,payment_method
1278,4456,3,1,8,02/01/2023,429.54,Credit Card
2077,2286,4,2,2,28/10/2023,429.54,Credit Card
1996,4009,4,2,2,09/10/2023,429.52,Check
14083,666,17,6,5,05/08/2024,429.3,Check
27218,3883,31,11,5,20/12/2024,429.28,Credit Card
7862,3343,7,2,8,13/12/2024,429.26,Credit Card
25233,517,30,11,5,30/11/2024,429.2,Credit Card
19021,2335,25,9,8,13/08/2024,428.96,Credit Card
28264,572,32,11,6,22/01/2025,428.92,Credit Card
37567,3042,41,14,3,12/05/2025,428.9,Credit Card
26906,1770,31,11,5,20/12/2024,428.76,Credit Card
39349,4115,44,15,1,03/10/2024,428.72,Bank Transfer
31656,766,36,13,5,30/01/2024,428.7,Credit Card
50515,1970,59,21,5,21/01/2022,428.66,Check
37191,3191,41,14,3,10/05/2025,428.66,Credit Card
723,2640,2,1,8,29/09/2022,428.64,Bank Transfer
34872,2402,39,14,3,29/01/2025,428.58,Credit Card
2012,4213,4,2,2,02/10/2023,428.48,Check
7226,1821,7,2,2,22/12/2024,428.48,Credit Card
36381,1557,40,14,3,16th March 2025,428.46,Credit Card
2620,1355,5,2,2,19/02/2024,428.42,Credit Card
26880,3036,31,11,5,09/12/2024,428.42,Credit Card
280,4939,1,1,8,07/07/2022,428.26,Cash
33980,4059,37,13,3,24/02/2024,428.24,Credit Card
35275,1280,39,14,3,02/02/2025,428.24,Bank Transfer
36430,3689,40,14,1,14/03/2025,428.22,Credit Card
45406,440,51,18,3,02-Jun-23,428.2,Check
9596,4978,12,4,6,09/01/2024,428.2,Credit Card
36831,975,41,14,3,03/05/2025,428.16,Credit Card
32139,2834,36,13,5,30/01/2024,428.14,Credit Card
26981,824,31,11,5,08/01/2025,428.08,Check
37058,955,41,14,1,28/04/2025,428.02,Credit Card
11827,4499,15,6,6,17/05/2024,427.98,Credit Card
30296,1963,34,12,4,22/02/2025,427.92,Credit Card
35148,2791,39,14,3,03/02/2025,427.9,Credit Card
49587,4985,54,19,3,11/12/2024,427.88,Bank Transfer
23170,3922,29,11,6,15/12/2024,427.88,Credit Card
20005,1636,26,10,8,14/04/2024,427.78,Credit Card
1923,3262,4,2,2,05/11/2023,427.66,Credit Card
2447,1224,5,2,2,04/03/2024,427.66,Credit Card
26805,703,31,11,6,24/12/2024,427.58,Credit Card
51769,365,61,21,5,19/04/2022,427.54,Check
32123,4770,36,13,5,29/01/2024,427.44,Credit Card
39139,722,43,15,1,30/07/2024,427.42,Check
7882,2737,7,2,2,24/12/2024,427.38,Credit Card
48987,3917,54,19,3,13/12/2024,427.34,Credit Card
32170,2291,36,13,5,12/01/2024,427.3,Credit Card
11447,4610,14,5,7,25/01/2024,427.3,Credit Card
48715,318,53,19,3,10/10/2024,427.28,Check
34875,4828,39,14,3,30/01/2025,427.18,Check
29884,1393,34,12,4,06/03/2025,427.04,Bank Transfer
7849,2583,7,2,2,14/12/2024,426.92,Credit Card
2014,1162,4,2,2,03/11/2023,426.86,Credit Card
50214,701,58,20,3,13/07/2021,426.76,Check
32053,2289,36,13,5,28/01/2024,426.74,Credit Card
22023,4755,28,10,8,06/10/2024,426.74,Check
16599,1474,21,8,3,28/08/2022,426.7,Bank Transfer
2592,1299,5,2,8,01/03/2024,426.66,Credit Card
18037,666,24,9,8,27/11/2023,426.64,Check
2715,3045,5,2,8,04/03/2024,426.64,Credit Card
35588,3291,39,14,3,25/01/2025,426.5,Check
31686,4824,36,13,3,15/01/2024,426.4,Credit Card
7163,2062,7,2,2,23/12/2024,426.26,Cash
10143,705,12,4,6,15/01/2024,426.18,Check
14501,1275,18,7,5,03/08/2023,426.14,Check
12911,309,16,6,5,29/06/2024,426.14,Bank Transfer
45376,3726,51,18,3,03/06/2023,426.08,Credit Card
51032,3937,60,21,5,23/03/2022,426,Credit Card
28846,3000,33,11,5,26/03/2025,426,Credit Card
54221,2485,67,23,4,03/03/2023,425.94,Other
8032,3825,7,2,8,20/12/2024,425.92,Bank Transfer
9214,1399,12,4,6,12/01/2024,425.86,Credit Card
21762,2400,28,10,8,04/10/2024,425.84,Credit Card
30411,4087,34,12,4,20/03/2025,425.76,Credit Card
22895,4418,29,11,5,19/12/2024,425.68,Credit Card
7538,1152,7,2,8,23/12/2024,425.66,Credit Card
18263,3015,24,9,2,01/12/2023,425.64,Check
19750,1248,26,10,8,23/04/2024,425.64,Credit Card
38615,2420,43,15,1,01/08/2024,425.62,Check
26624,2131,31,11,5,30/12/2024,425.56,Credit Card
32236,1391,36,13,5,22/01/2024,425.54,Credit Card
45466,4378,51,18,3,27/05/2023,425.44,Credit Card
23406,3071,29,11,5,20/12/2024,425.26,Check
37681,1847,41,14,1,26/04/2025,425.26,Bank Transfer
12153,3788,15,6,6,14/05/2024,425.22,Credit Card
18795,4055,25,9,8,13/08/2024,425.14,Other
8212,3398,9,3,3,21/08/2021,425.02,Credit Card
18450,3937,24,9,8,25/11/2023,425.02,Credit Card
10147,2398,12,4,5,09/01/2024,424.998,Check
18341,2700,24,9,8,04/12/2023,424.92,Other
38070,2500,42,15,1,01/07/2024,424.88,Check
612,2649,2,1,8,29/09/2022,424.8,Check
2537,4092,5,2,8,28/02/2024,424.8,Credit Card
1874,1059,4,2,2,20/10/2023,424.78,Check
29496,390,33,11,5,30/03/2025,424.78,Bank Transfer
7984,2321,7,2,2,08/12/2024,424.62,Credit Card
27027,2959,31,11,6,20/12/2024,424.48,Bank Transfer
28913,2138,33,11,5,19/03/2025,424.36,Check
38817,4854,43,15,1,01/08/2024,424.28,Credit Card
33187,4609,37,13,5,24/02/2024,424.26,Credit Card
38339,3335,42,15,1,30/06/2024,424.16,Credit Card
33261,2240,37,13,5,24/02/2024,424.12,Check
27676,3121,32,11,6,06/02/2025,424.1,Bank Transfer
23278,2108,29,11,5,17/12/2024,424.06,Credit Card
25828,2310,30,11,6,28/11/2024,423.66,Credit Card
50899,1667,60,21,5,27/03/2022,423.6,Credit Card
37627,888,41,14,3,08/05/2025,423.48,Credit Card
34901,1928,39,14,3,27/01/2025,423.32,Credit Card
18709,3525,25,9,8,11/08/2024,423.24,Credit Card
39884,4590,44,15,1,14/09/2024,423.22,Check
34932,1706,39,14,3,04/02/2025,423.2,Credit Card
24156,1814,29,11,5,26/12/2024,423.14,Credit Card
33389,1356,37,13,3,24/02/2024,423.06,Check
11495,4751,14,5,7,27/01/2024,423.04,Credit Card
35254,2886,39,14,1,31/01/2025,423.02,Check
41809,2924,48,17,4,15/08/2024,423,Credit Card
34053,2206,38,13,5,14/04/2024,422.98,Credit Card
35078,1191,39,14,3,03/02/2025,422.92,Credit Card
2735,910,5,2,8,05/03/2024,422.86,Credit Card
36438,4062,40,14,4,16th March 2025,422.82,Credit Card
34973,990,39,14,3,27/01/2025,422.66,Credit Card
14274,3938,17,6,5,20/08/2024,422.56,Credit Card
39713,2093,44,15,1,27/09/2024,422.5,Credit Card
54627,705,67,23,4,05/03/2023,422.46,Check
2868,3731,5,2,2,07/03/2024,422.44,Credit Card
37803,3121,42,15,1,29/06/2024,422.24,Credit Card
2374,4606,5,2,2,06/03/2024,422.2,Credit Card
33949,286,37,13,5,24/02/2024,422.06,Check
12101,475,15,6,6,08/05/2024,422,Check
10012,66,12,4,6,15/01/2024,421.96,Check
35717,1289,39,14,3,03/02/2025,421.9,Credit Card
18987,4591,25,9,8,15/08/2024,421.72,Credit Card
36748,4921,41,14,3,26/04/2025,421.62,Credit Card
34419,1203,38,13,5,14/04/2024,421.52,Credit Card
27954,1040,32,11,5,05/02/2025,421.44,Cash
50883,4997,60,21,5,28/03/2022,421.42,Credit Card
16222,3080,20,8,3,30/11/2022,421.4,Check
1798,3721,4,2,2,23/10/2023,421.24,Credit Card
18682,1585,25,9,8,21/08/2024,421.16,Credit Card
7848,1197,7,2,2,20/12/2024,421.14,Credit Card
31443,2888,35,12,7,16/04/2025,421.02,Check
976,3234,3,1,8,28/12/2022,421,Credit Card
38678,1114,43,15,1,01/08/2024,420.96,Check
18331,768,24,9,8,30/11/2023,420.92,Credit Card
9234,4087,12,4,6,11/01/2024,420.9,Credit Card
35490,993,39,14,3,05/02/2025,420.86,Cash
11825,3898,15,6,6,13/05/2024,420.82,Credit Card
31676,2785,36,13,5,27/01/2024,420.7,Check
47416,4785,53,19,3,10/10/2024,420.68,Credit Card
14009,3907,17,6,6,04/08/2024,420.64,Check
48169,105,53,19,3,10/10/2024,420.62,Bank Transfer
38707,3424,43,15,1,31/07/2024,420.6,Check
9364,2215,12,4,5,16/01/2024,420.58,Cash
1705,4228,4,2,2,05/10/2023,420.56,Credit Card
45502,3835,51,18,5,01/06/2023,420.48,Credit Card
7958,4883,7,2,2,21/12/2024,420.46,Credit Card
39832,3990,44,15,1,24/09/2024,420.42,Cash
7161,3995,7,2,8,21/12/2024,420.4,Credit Card
34436,2008,38,13,5,11/04/2024,420.3,Cash
39295,1127,44,15,1,21/09/2024,420.26,Check
19200,4441,25,9,8,27/07/2024,420.2,Credit Card
459,4779,2,1,8,27/09/2022,420.08,Credit Card
9347,1315,12,4,6,08/01/2024,420.06,Credit Card
26602,3883,31,11,6,07/01/2025,420.056,Credit Card
2534,4674,5,2,8,23/02/2024,419.88,Credit Card
7259,4909,7,2,8,16/12/2024,419.82,Check
31949,1322,36,13,5,24/01/2024,419.58,Credit Card
17015,2627,22,8,7,03/10/2022,419.52,Bank Transfer
15253,2846,19,7,5,14/10/2023,419.5,Check
14952,4650,18,7,5,04/08/2023,419.48,Check
39683,1230,44,15,1,08/10/2024,419.44,Check
32193,1253,36,13,5,25/01/2024,419.16,Check
35267,4485,39,14,1,02/02/2025,419.14,Check
2521,917,5,2,2,27/02/2024,419.1,Credit Card
15423,2231,19,7,6,06/10/2023,419.02,Bank Transfer
18683,2181,25,9,2,13/08/2024,418.94,Credit Card
26945,471,31,11,5,19/12/2024,418.92,Credit Card
35686,4635,39,14,1,01/02/2025,418.84,Cash
20592,3399,27,10,8,11/08/2024,418.72,Credit Card
30415,330,34,12,4,18/03/2025,418.64,Credit Card
35570,4151,39,14,3,01/02/2025,418.26,Credit Card
14326,3893,17,6,6,18/08/2024,418.14,Credit Card
46885,957,53,19,3,10/10/2024,418.1,Credit Card
39746,1769,44,15,1,05/10/2024,418.06,Credit Card
35357,2252,39,14,4,06/02/2025,418.06,Credit Card
49237,3153,54,19,3,14/12/2024,418,Credit Card
12714,471,16,6,6,05/07/2024,417.92,Credit Card
7182,1999,7,2,8,16/12/2024,417.92,Credit Card
18548,3800,25,9,8,12/08/2024,417.78,Credit Card
664,2831,2,1,1,05/10/2022,417.76,Credit Card
35280,1363,39,14,3,28/01/2025,417.74,Check
31881,2559,36,13,5,27/01/2024,417.7,Check
31906,3722,36,13,5,30/01/2024,417.56,Credit Card
52599,66,64,22,3,22/11/2021,417.48,Check
12523,4669,16,6,5,30/06/2024,417.42,Credit Card
15317,4755,19,7,6,13/10/2023,417.38,Credit Card
32021,2750,36,13,5,29/01/2024,417.36,Credit Card
1754,2985,4,2,8,22/10/2023,417.34,Credit Card
37079,2264,41,14,3,26/04/2025,417.24,Credit Card
19227,2006,25,9,2,03/08/2024,417.14,Bank Transfer
37996,1518,42,15,1,02/07/2024,417.06,Credit Card
15793,416,20,8,4,29/11/2022,417.02,Credit Card
8021,874,7,2,2,27/12/2024,416.98,Credit Card
25338,1181,30,11,5,29/11/2024,416.82,Bank Transfer
17881,1871,24,9,2,30/11/2023,416.76,Cash
25826,204,30,11,6,25/11/2024,416.76,Credit Card
17775,998,23,8,4,15/11/2022,416.72,Check
39609,2515,44,15,1,06/10/2024,416.72,Bank Transfer
2928,1584,5,2,2,04/03/2024,416.62,Bank Transfer
45675,3335,51,18,3,31/05/2023,416.54,Credit Card
3018,1300,5,2,8,04/03/2024,416.52,Credit Card
31449,1175,35,12,4,18/04/2025,416.44,Credit Card
41862,717,48,17,4,16/08/2024,416.32,Bank Transfer
50522,1499,59,21,5,22/01/2022,416.3,Check
23740,219,29,11,5,06/12/2024,416.18,Check
29043,2445,33,11,5,08/03/2025,416.16,Check
7936,4183,7,2,2,25/12/2024,415.982,Credit Card
47334,2442,53,19,3,10/10/2024,415.96,Credit Card
31604,1584,36,13,5,24/01/2024,415.94,Credit Card
19022,3672,25,9,8,17/08/2024,415.94,Bank Transfer
1429,2598,3,1,8,31/12/2022,415.88,Credit Card
15821,400,20,8,3,30/11/2022,415.82,Check
24119,2401,29,11,6,19/12/2024,415.82,Credit Card
28722,3202,33,11,5,29/03/2025,415.8,Credit Card
55850,2884,70,24,5,29/12/2021,415.78,Credit Card
35691,3097,39,14,3,02/02/2025,415.74,Check
33141,3234,37,13,5,24/02/2024,415.68,Credit Card
7238,4222,7,2,2,14/12/2024,415.66,Bank Transfer
34961,4770,39,14,3,03/02/2025,415.66,Credit Card
17800,3456,24,9,2,01/12/2023,415.64,Credit Card
29535,3860,33,11,5,30/03/2025,415.62,Check
10874,431,14,5,4,28/01/2024,415.6,Credit Card
39966,4151,44,15,1,07/10/2024,415.6,Credit Card
42237,309,48,17,4,15/08/2024,415.52,Credit Card
18369,4257,24,9,8,25/11/2023,415.4,Credit Card
29965,764,34,12,4,16th March 2025,415.4,Credit Card
17862,4116,24,9,8,22/11/2023,415.38,Credit Card
23252,4650,29,11,5,24/12/2024,415.38,Check
31875,4312,36,13,5,19/01/2024,415.3,Credit Card
38935,741,43,15,1,01/08/2024,415.3,Check
30675,691,35,12,4,21/04/2025,415.28,Credit Card
50779,4336,60,21,5,18/03/2022,415.22,Credit Card
36466,3746,40,14,3,14/03/2025,415.22,Check
41850,2337,48,17,1,12/08/2024,415.2,Check
32099,4358,36,13,4,21/01/2024,415.12,Credit Card
48854,2637,54,19,3,14/12/2024,415.04,Credit Card
12731,3483,16,6,6,02/07/2024,415,Credit Card
18018,2755,24,9,8,01/12/2023,414.92,Cash
36905,1079,41,14,1,16/05/2025,414.76,Credit Card
425,1774,2,1,8,26/09/2022,414.74,Credit Card
33121,3079,37,13,3,24/02/2024,414.64,Credit Card
36943,4001,41,14,3,10/05/2025,414.64,Bank Transfer
14492,66,18,7,6,24/07/2023,414.5,Bank Transfer
31592,2752,36,13,5,27/01/2024,414.48,Credit Card
7752,2235,7,2,8,26/12/2024,414.48,Credit Card
38780,4623,43,15,1,01/08/2024,414.46,Check
9372,3036,12,4,6,14/01/2024,414.44,Cash
39567,4522,44,15,1,17/09/2024,414.4,Check
20804,482,27,10,8,23/07/2024,414.3,Credit Card
39377,3500,44,15,1,21/09/2024,414.3,Credit Card
47093,3080,53,19,3,10/10/2024,414.3,Credit Card
37347,2398,41,14,4,22/05/2025,414.28,Credit Card
36421,3237,40,14,1,16th March 2025,414.24,Credit Card
7596,1067,7,2,2,16/12/2024,414.16,Credit Card
7714,2936,7,2,2,22/12/2024,414.12,Check
30157,1042,34,12,4,25/03/2025,414.08,Credit Card
31620,3024,36,13,5,26/01/2024,413.98,Credit Card
1729,1118,4,2,2,20/10/2023,413.78,Credit Card
2290,3183,4,2,8,29/10/2023,413.78,Credit Card
31848,3491,36,13,5,26/01/2024,413.72,Credit Card
18719,2080,25,9,8,26/07/2024,413.7,Credit Card
30792,1994,35,12,4,21/04/2025,413.62,Credit Card
20614,3132,27,10,8,27/07/2024,413.532,Credit Card
13828,1231,17,6,6,04/08/2024,413.52,Credit Card
29112,4049,33,11,5,17/03/2025,413.5,Check
34965,2985,39,14,4,27/01/2025,413.44,Credit Card
7783,1530,7,2,2,24/12/2024,413.42,Check
8799,2493,11,4,6,08/11/2023,413.36,Check
2353,2146,5,2,2,07/03/2024,413.32,Credit Card
12267,3080,15,6,5,11/05/2024,413.3,Check
7694,1197,7,2,2,20/12/2024,413.22,Credit Card
29196,295,33,11,5,27/03/2025,413.16,Check
33217,1177,37,13,3,24/02/2024,413.14,Credit Card
39992,3784,44,15,1,11/10/2024,413.14,Check
8377,4779,10,3,3,01/10/2021,413.12,Credit Card
39759,3011,44,15,1,03/10/2024,413.12,Check
23209,29,29,11,5,14/12/2024,413.02,Other
34135,1084,38,13,5,14/04/2024,413,Credit Card
24012,2336,29,11,5,24/12/2024,413,Check
15236,4342,19,7,5,24/09/2023,412.74,Credit Card
21204,1031,28,10,8,09/10/2024,412.72,Check
34959,1993,39,14,3,01/02/2025,412.72,Check
50693,1066,59,21,5,20/01/2022,412.62,Credit Card
2023,1905,4,2,2,26/10/2023,412.6,Bank Transfer
34906,3987,39,14,3,05/02/2025,412.52,Credit Card
12824,3864,16,6,6,28/06/2024,412.48,Credit Card
32253,3728,36,13,4,18/01/2024,412.42,Check
1738,2684,4,2,2,11/10/2023,412.32,Check
21874,1864,28,10,8,08/10/2024,412.18,Credit Card
18591,4042,25,9,8,03/08/2024,412.06,Bank Transfer
50221,2424,58,20,3,13/07/2021,412.04,Credit Card
26870,4831,31,11,5,03/01/2025,412.04,Credit Card
11598,2437,15,6,6,16/05/2024,411.94,Check
17593,1850,23,8,3,15/11/2022,411.9,Bank Transfer
7959,2208,7,2,2,23/12/2024,411.84,Credit Card
2604,2735,5,2,2,05/03/2024,411.74,Credit Card
16902,3398,21,8,3,23/08/2022,411.66,Credit Card
7769,2046,7,2,2,24/12/2024,411.62,Credit Card
37047,3204,41,14,3,18/05/2025,411.6,Credit Card
38701,2524,43,15,1,01/08/2024,411.56,Credit Card
2987,4899,5,2,2,22/02/2024,411.24,Credit Card
30005,4849,34,12,3,23/02/2025,411.18,Check
16285,3942,20,8,3,29/11/2022,411.14,Check
18639,4450,25,9,8,05/08/2024,411.14,Bank Transfer
1983,2916,4,2,2,21/10/2023,411.04,Credit Card
37321,2494,41,14,1,18/05/2025,411,Check
32010,927,36,13,3,24/01/2024,410.84,Credit Card
7509,2484,7,2,8,23/12/2024,410.78,Credit Card
33421,3489,37,13,4,24/02/2024,410.76,Check
37016,983,41,14,3,13/05/2025,410.76,Credit Card
39561,4270,44,15,1,12/10/2024,410.72,Bank Transfer
18941,831,25,9,8,15/08/2024,410.64,Credit Card
28559,4390,32,11,5,28/01/2025,410.56,Check
26271,3179,30,11,5,24/11/2024,410.54,Check
42359,3564,48,17,4,12/08/2024,410.52,Credit Card
32052,3011,36,13,5,17/01/2024,410.5,Check
9887,2139,12,4,5,17/01/2024,410.48,Credit Card
51583,2302,61,21,5,19/04/2022,410.46,Credit Card
18926,1023,25,9,8,01/08/2024,410.44,Credit Card
26960,4273,31,11,5,07/01/2025,410.44,Check
35532,2250,39,14,3,27/01/2025,410.34,Credit Card
2121,776,4,2,2,02/10/2023,410.28,Credit Card
2668,1812,5,2,8,04/03/2024,410.22,Credit Card
37569,4909,41,14,3,19/05/2025,410.22,Cash
25721,2542,30,11,5,26/11/2024,410,Credit Card
54518,2424,67,23,4,06/03/2023,409.88,Check
38685,377,43,15,1,02/08/2024,409.84,Credit Card
47511,2637,53,19,3,10/10/2024,409.822,Bank Transfer
10863,4056,14,5,4,29/01/2024,409.8,Check
7582,988,7,2,2,21/12/2024,409.78,Credit Card
9492,2296,12,4,6,14/01/2024,409.64,Credit Card
24713,1203,30,11,6,28/11/2024,409.64,Bank Transfer
50483,4499,58,20,5,13/07/2021,409.62,Credit Card
18206,3642,24,9,8,25/11/2023,409.62,Credit Card
49639,2311,54,19,3,11/12/2024,409.58,Bank Transfer
2541,851,5,2,8,21/02/2024,409.48,Credit Card
34958,1720,39,14,3,04/02/2025,409.48,Check
781,1842,3,1,8,03/01/2023,409.44,Check
39495,3353,44,15,1,06/10/2024,409.44,Credit Card
39574,2870,44,15,1,09/10/2024,409.18,Credit Card
30474,940,34,12,4,27/02/2025,409.16,Bank Transfer
17966,2573,24,9,8,29/11/2023,409.1,Check
22106,2777,28,10,8,03/10/2024,409.08,Credit Card
34611,2645,38,13,5,15/04/2024,409.06,Check
33647,2787,37,13,5,24/02/2024,409.04,Credit Card
2736,3342,5,2,2,06/03/2024,409,Bank Transfer
36895,3250,41,14,3,20/05/2025,408.68,Credit Card
36348,4337,40,14,3,15/03/2025,408.66,Credit Card
47612,1084,53,19,3,10/10/2024,408.6,Credit Card
7817,4582,7,2,2,10/12/2024,408.52,Credit Card
36241,3742,40,14,3,14/03/2025,408.52,Credit Card
19016,1273,25,9,8,13/08/2024,408.492,Check
33800,2959,37,13,5,24/02/2024,408.46,Credit Card
34649,938,38,13,5,15/04/2024,408.422,Credit Card
40027,2483,44,15,1,28/09/2024,408.2,Credit Card
55693,4296,70,24,5,26/12/2021,408.18,Credit Card
21983,4132,28,10,1,09/10/2024,408.14,Check
30472,1424,34,12,7,23/02/2025,408.14,Credit Card
19245,3676,25,9,8,04/08/2024,408.02,Credit Card
18294,4672,24,9,8,25/11/2023,408,Credit Card
28415,3162,32,11,5,10-Feb-25,407.94,Bank Transfer
24763,169,30,11,5,25/11/2024,407.92,Check
30482,2824,34,12,4,24/02/2025,407.88,Check
39249,2032,43,15,1,02/08/2024,407.78,Check
24135,548,29,11,5,07/12/2024,407.78,Check
7973,1305,7,2,8,19/12/2024,407.78,Credit Card
31792,2306,36,13,5,28/01/2024,407.736,Credit Card
46617,1557,53,19,3,10/10/2024,407.7,Credit Card
42086,4378,48,17,4,14/08/2024,407.34,Credit Card
2616,1735,5,2,2,06/03/2024,407.32,Bank Transfer
8027,2834,7,2,2,24/12/2024,407.28,Credit Card
29709,1244,34,12,4,14/03/2025,407.28,Credit Card
2297,4674,4,2,2,28/10/2023,407.24,Credit Card
48497,4065,53,19,3,10/10/2024,407.22,Check
15561,3842,19,7,5,14/10/2023,407.16,Check
18307,3183,24,9,8,25/11/2023,407.08,Credit Card
7475,4895,7,2,2,22/12/2024,407,Credit Card
37014,1867,41,14,3,26/05/2025,406.98,Credit Card
51266,1474,61,21,5,19/04/2022,406.92,Credit Card
50672,1806,59,21,5,22/01/2022,406.84,Check
32141,4069,36,13,5,02/02/2024,406.84,Credit Card
36711,1783,41,14,3,15/05/2025,406.82,Credit Card
17134,1987,22,8,3,03/10/2022,406.8,Check
38921,3080,43,15,1,31/07/2024,406.78,Cash
48980,624,54,19,3,09/12/2024,406.74,Credit Card
19810,366,26,10,8,23/04/2024,406.44,Credit Card
19580,418,26,10,8,11/04/2024,406.16,Credit Card
50198,1538,57,20,3,07/06/2021,406.1,Credit Card
22938,4458,29,11,5,09/12/2024,406.1,Credit Card
28283,4897,32,11,6,03/02/2025,406.08,Credit Card
18085,864,24,9,8,24/11/2023,406,Other
2925,3824,5,2,2,07/03/2024,406,Cash
18359,2559,24,9,8,22/11/2023,405.88,Credit Card
28097,2485,32,11,5,05/02/2025,405.88,Credit Card
39545,1834,44,15,1,27/09/2024,405.64,Credit Card
40015,4196,44,15,1,24/09/2024,405.58,Credit Card
40126,3024,44,15,1,29/09/2024,405.58,Bank Transfer
49295,41,54,19,3,14/12/2024,405.52,Bank Transfer
31886,3682,36,13,3,30/01/2024,405.48,Check
39462,3663,44,15,1,29/09/2024,405.46,Credit Card
35822,416,40,14,3,09/03/2025,405.36,Bank Transfer
23524,1855,29,11,6,21/12/2024,405.28,Credit Card
18600,1597,25,9,2,10/08/2024,405.26,Credit Card
28797,2535,33,11,6,01/04/2025,405.22,Credit Card
27522,1610,32,11,5,29/01/2025,405.18,Credit Card
37551,4080,41,14,3,13/05/2025,405.16,Check
20275,1290,27,10,8,03/08/2024,405.14,Credit Card
30160,2254,34,12,3,07/03/2025,405.14,Credit Card
35711,1322,39,14,4,31/01/2025,405.04,Credit Card
55829,967,70,24,5,25/12/2021,405,Credit Card
21913,2952,28,10,8,04/10/2024,405,Check
17602,364,23,8,7,16/11/2022,404.992,Credit Card
18655,2000,25,9,2,06/08/2024,404.96,Credit Card
35216,4716,39,14,3,03/02/2025,404.96,Credit Card
2310,4813,4,2,2,16/10/2023,404.94,Credit Card
7772,3199,7,2,2,17/12/2024,404.94,Credit Card
21812,824,28,10,8,03/10/2024,404.9,Credit Card
11032,1699,14,5,7,30/01/2024,404.84,Check
7939,2278,7,2,2,25/12/2024,404.84,Credit Card
23673,3095,29,11,5,22/12/2024,404.7,Check
20187,278,27,10,8,19/07/2024,404.68,Check
37393,1792,41,14,3,18/05/2025,404.66,Bank Transfer
11535,164,14,5,7,30/01/2024,404.54,Check
27356,2952,32,11,6,05/02/2025,404.38,Credit Card
7229,2005,7,2,8,07/12/2024,404.36,Check
3041,4803,5,2,8,01/03/2024,404.22,Credit Card
11744,1255,15,6,5,12/05/2024,404.054,Credit Card
17837,2783,24,9,8,29/11/2023,403.92,Credit Card
24538,3080,30,11,6,27/11/2024,403.8,Credit Card
19740,2039,26,10,8,22/04/2024,403.7,Bank Transfer
26615,1231,31,11,5,05/01/2025,403.7,Credit Card
17188,3433,22,8,3,01/10/2022,403.56,Credit Card
15619,258,19,7,5,10/10/2023,403.26,Check
51212,2045,61,21,5,19/04/2022,403.2,Credit Card
17997,4469,24,9,8,03/12/2023,403.18,Credit Card
30954,801,35,12,3,20/04/2025,403.16,Credit Card
18315,2418,24,9,2,24/11/2023,403.06,Credit Card
37289,4688,41,14,3,19/05/2025,402.86,Other
7199,1404,7,2,2,12/12/2024,402.82,Credit Card
31726,1479,36,13,5,27/01/2024,402.8,Credit Card
31700,3558,36,13,5,26/01/2024,402.68,Cash
22340,377,28,10,8,06/10/2024,402.58,Check
37363,3579,41,14,3,19/05/2025,402.54,Check
45196,4920,51,18,3,01/06/2023,402.28,Bank Transfer
32191,144,36,13,5,02/02/2024,402.136,Bank Transfer
17965,4671,24,9,8,28/11/2023,402.1,Check
54439,1452,67,23,4,05/03/2023,402.08,Credit Card
10246,4467,13,5,7,26/11/2023,402.04,Credit Card
51983,366,62,22,1,24/08/2021,402,Credit Card
12935,1514,16,6,6,01/07/2024,401.9,Credit Card
16256,4785,20,8,3,29/11/2022,401.898,Check
45575,3398,51,18,3,29/05/2023,401.86,Credit Card
35252,4833,39,14,1,04/02/2025,401.7,Credit Card
13228,4978,17,6,5,21/08/2024,401.66,Credit Card
24301,759,29,11,5,03/12/2024,401.64,Bank Transfer
19053,4593,25,9,8,04/08/2024,401.62,Credit Card
40003,2776,44,15,1,08/10/2024,401.6,Credit Card
30393,634,34,12,4,09/03/2025,401.6,Check
21965,3742,28,10,1,07/10/2024,401.48,Credit Card
36693,3474,41,14,3,18/05/2025,401.352,Bank Transfer
37018,1010,41,14,1,06/05/2025,401.34,Check
13521,3362,17,6,5,22/08/2024,401.3,Bank Transfer
18057,3420,24,9,2,01/12/2023,401.26,Credit Card
7309,4320,7,2,8,25/12/2024,401.24,Bank Transfer
36538,3898,40,14,3,15/03/2025,401.22,Credit Card
18372,4107,24,9,8,28/11/2023,401.16,Check
50999,2303,60,21,5,01/04/2022,401,Check
13748,4870,17,6,6,19/08/2024,400.88,Credit Card
26681,575,31,11,5,08/01/2025,400.86,Credit Card
36382,712,40,14,3,12/03/2025,400.78,Check
39895,4212,44,15,1,07/10/2024,400.76,Check
17428,1040,23,8,4,15/11/2022,400.74,Check
47364,824,53,19,3,10/10/2024,400.74,Credit Card
42482,1139,48,17,4,13/08/2024,400.64,Bank Transfer
18613,3888,25,9,2,06/08/2024,400.6,Credit Card
8589,556,11,4,6,09/11/2023,400.58,Credit Card
12019,205,15,6,6,10/05/2024,400.56,Credit Card
20972,553,28,10,8,09/10/2024,400.36,Check
53724,2500,66,23,4,30/01/2023,400.2,Credit Card
1496,3996,3,1,8,26/12/2022,400.12,Cash
18135,4555,24,9,8,27/11/2023,400.06,Credit Card
2527,837,5,2,2,25/02/2024,399.96,Check
18434,3793,24,9,8,24/11/2023,399.94,Credit Card
7583,1195,7,2,8,19/12/2024,399.88,Cash
13798,2348,17,6,6,20/08/2024,399.8,Check
39881,1397,44,15,1,01/10/2024,399.76,Credit Card
54603,1786,67,23,4,04/03/2023,399.7,Credit Card
